"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: BRIDG 5.1 Mapping","Mapping: HL7 v2 Mapping","Mapping: RIM Mapping","Mapping: ClinicalTrials.gov Mapping","Mapping: FiveWs Pattern Mapping"
"ResearchStudy","ResearchStudy","","Clinical Trial
Study","",0,*,"","","","","Investigation to increase healthcare-related patient-independent knowledge","A process where a researcher or organization plans and then executes a series of steps intended to increase the field of healthcare-related knowledge.  This includes studies of safety, efficacy, comparative effectiveness and other information about medications, devices, therapies and other interventional and investigative techniques.  A ResearchStudy involves the gathering of information about human or animal subjects.","Need to make sure we encompass public health studies.","","","","","","","","",,,,,"",,,,"ResearchStudy",0,*,"","","ObservationalStudyProtocolVersion; Study;
StudyProtocolVersion","OBX","Entity. Role, or Act","Observation[classCode=CLNTRL, moodCode=EVN]"
"ResearchStudy.id","ResearchStudy.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"ResearchStudy.meta","ResearchStudy.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ResearchStudy.implicitRules","ResearchStudy.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ResearchStudy.language","ResearchStudy.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ResearchStudy.contact","ResearchStudy.contact","","","",0,*,"","","Y","ContactDetail {[]} {[]}
","Contact details for the study","Contact details to assist a user in learning more about or engaging with the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.contact",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PointOfContact > Project > Research Project > Study > StudyProtocol > StudyProtocolVersion","Central Contact; Central Contact Backup; Overall Study Officials; Facility Contact & Backup (if Study tied to only one location); Investigators"
"ResearchStudy.relatedArtifact","ResearchStudy.relatedArtifact","","","",0,*,"","","","RelatedArtifact {[]} {[]}
","References and dependencies","Citations, references and other related documents.","","","","","","","","","",,,,,"",,,,"ResearchStudy.relatedArtifact",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyProtocolDocument, StudyProtocolDocumentVersion","Citations, Links, Available Study Data/Documents"
"ResearchStudy.keyword","ResearchStudy.keyword","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Used to search for the study","Key terms to aid in searching for or filtering the study.","","","","","","","","","",,"example","Words associated with the study that may be useful in discovery.","","",,,,"ResearchStudy.keyword",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","DocumentVersion.keywordCode; DocumentVersion.keywordText","Keywords"
"ResearchStudy.location","ResearchStudy.location","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Geographic region(s) for study","Indicates a country, state or other region where the study is taking place.","","","","","","","","","",,"extensible","Countries and regions within which this artifact is targeted for use.","http://hl7.org/fhir/ValueSet/jurisdiction","",,,,"ResearchStudy.location",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyProtocolVersion.participatingLocationCode"
"ResearchStudy.description","ResearchStudy.description","","","",0,1,"","","","markdown {[]} {[]}
","What this is study doing","A full description of how the study is being conducted.","","","","","","","","","",,,,,"",,,,"ResearchStudy.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyProtocolDocumentVersion.publicDescription","Detailed Description"
"ResearchStudy.enrollment","ResearchStudy.enrollment","","patient
","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}
","Inclusion & exclusion criteria","Reference to a Group that defines the criteria for and quantity of subjects participating in the study.  E.g. "" 200 female Europeans between the ages of 20 and 45 with early onset diabetes"".","The Group referenced should not generally enumerate specific subjects.  Subjects will be linked to the study using the ResearchSubject resource.","","","","","","","","",,,,,"",,,,"ResearchStudy.enrollment",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","InterventionalStudyProtocol.interventionGroupQuantity",".participation[typeCode=SBJ].role","Enrollment; Number of Groups/Cohorts (= number of ""enrollment"" instances); Groups (Group/Cohort Label = Group.name; Group/Cohort Description = Group.description); Eligibility (Group criteria)","FiveWs.subject[x]","FiveWs.subject"
"ResearchStudy.period","ResearchStudy.period","","timing
","",0,1,"","","Y","Period {[]} {[]}
","When the study began and ended","Identifies the start date and the expected (or actual, depending on status) end date for the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ProjectConduct.dateRange; StudyProtocolVersion.plannedDuration",".effectiveTime","Study Start Date (start); Study Completion Date (end)","FiveWs.done[x]"
"ResearchStudy.sponsor","ResearchStudy.sponsor","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Organization that initiates and is legally responsible for the study","An organization that initiates the investigation and is legally responsible for the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.sponsor",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","RegulatoryApplicationSponsor; StudyLegalSponsor; StudyProtocolVersion.responsiblePartyCode",".participation[typeCode=PRF].role[scoper.determinerCode=INSTANCE]","Sponsor","FiveWs.actor"
"ResearchStudy.principalInvestigator","ResearchStudy.principalInvestigator","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","Researcher who oversees multiple aspects of the study","A researcher in a study who oversees multiple aspects of the study, such as concept development, protocol writing, protocol submission for IRB approval, participant recruitment, informed consent, data collection, analysis, interpretation and presentation.","","","","","","","","","",,,,,"",,,,"ResearchStudy.principalInvestigator",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyInvestigator","Principal Investigator","FiveWs.actor"
"ResearchStudy.site","ResearchStudy.site","","","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Location]]}
","Facility where study activities are conducted","A facility in which study activities are conducted.","","","","","","","","","",,,,,"",,,,"ResearchStudy.site",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PlannedStudySite; StudySite","Facility","FiveWs.where[x]"
"ResearchStudy.reasonStopped","ResearchStudy.reasonStopped","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","accrual-goal-met | closed-due-to-toxicity | closed-due-to-lack-of-study-progress | temporarily-closed-per-study-design","A description and/or code explaining the premature termination of the study.","","","","","","","","","",,"example","Codes for why the study ended prematurely.","http://hl7.org/fhir/ValueSet/research-study-reason-stopped","",,,,"ResearchStudy.reasonStopped",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyOverallStatus.studyStoppedReasonCode","Why Study Stopped","FiveWs.why[x]"
"ResearchStudy.note","ResearchStudy.note","","","",0,*,"","","","Annotation {[]} {[]}
","Comments made about the study","Comments made about the study by the performer, subject or other participants.","","","","","","","","","",,,,,"",,,,"ResearchStudy.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","No BRIDG mapping",".inboundRelationship(typeCode=SUBJ].source[classCode=ANNGEN, moodCode=EVN].value[xsi:type=ST]"
"ResearchStudy.arm","ResearchStudy.arm","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Defined path through the study for a subject","Describes an expected sequence of events for one of the participants of a study.  E.g. Exposure to drug A, wash-out, exposure to drug B, wash-out, follow-up.","","","","","","","","","",,,,,"",,,,"ResearchStudy.arm",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Arm","Arms"
"ResearchStudy.arm.id","ResearchStudy.arm.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ResearchStudy.arm.extension","ResearchStudy.arm.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ResearchStudy.arm.modifierExtension","ResearchStudy.arm.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ResearchStudy.arm.name","ResearchStudy.arm.name","","","",1,1,"","","","string {[]} {[]}
","Label for study arm","Unique, human-readable label for this arm of the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.arm.name",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Arm.name","Arm Label"
"ResearchStudy.arm.type","ResearchStudy.arm.type","","","",0,1,"Y","","","CodeableConcept {[]} {[]}
","Categorization of study arm","Categorization of study arm, e.g. experimental, active comparator, placebo comparater.","","","","","","","","","",,"required","","https://www.vision-zero-oncology.de/fhir/ValueSet/type-of-study-arm-ncit","",,,,"ResearchStudy.arm.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Arm.typeCode","Arm Type"
"ResearchStudy.arm.description","ResearchStudy.arm.description","","","",0,1,"","","","string {[]} {[]}
","Short explanation of study path","A succinct description of the path through the study that would be followed by a subject adhering to this arm.","","","","","","","","","",,,,,"",,,,"ResearchStudy.arm.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Arm.description","Arm Description"
"ResearchStudy.objective","ResearchStudy.objective","","","",0,*,"","","","BackboneElement {[]} {[]}
","A goal for the study","A goal that the study is aiming to achieve in terms of a scientific question to be answered by the analysis of data collected during the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.objective",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyObjective"
"ResearchStudy.objective.id","ResearchStudy.objective.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ResearchStudy.objective.extension","ResearchStudy.objective.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ResearchStudy.objective.modifierExtension","ResearchStudy.objective.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ResearchStudy.objective.name","ResearchStudy.objective.name","","","",0,1,"","","","string {[]} {[]}
","Label for the objective","Unique, human-readable label for this objective of the study.","","","","","","","","","",,,,,"",,,,"ResearchStudy.objective.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","No BRIDG mapping (BRIDG has a description, but not a name)"
"ResearchStudy.objective.type","ResearchStudy.objective.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","primary | secondary | exploratory","The kind of study objective.","","","","","","","","","",,"preferred","Codes for the kind of study objective.","http://hl7.org/fhir/ValueSet/research-study-objective-type","",,,,"ResearchStudy.objective.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","StudyObjective.typeCode"
